region,started_at,finished_at,naive
Харківська область,2022-03-19 13:31:41+00:00,2022-03-19 14:52:25+00:00,False
Чернігівська область,2022-03-19 16:25:24+00:00,2022-03-19 16:55:24+00:00,True
Харківська область,2022-03-19 17:03:15+00:00,2022-03-19 18:01:58+00:00,False
Дніпропетровська область,2022-03-19 17:08:00+00:00,2022-03-19 18:08:01+00:00,False
Запорізька область,2022-03-19 17:22:40+00:00,2022-03-19 18:10:56+00:00,False
Одеська область,2022-03-19 17:41:18+00:00,2022-03-19 17:59:58+00:00,False
Полтавська область,2022-03-19 17:45:59+00:00,2022-03-19 18:36:03+00:00,False
Чернігівська область,2022-03-19 18:20:24+00:00,2022-03-19 18:41:09+00:00,False
Харківська область,2022-03-19 18:20:31+00:00,2022-03-19 18:50:31+00:00,True
Волинська область,2022-03-19 20:33:23+00:00,2022-03-19 21:30:59+00:00,False
Рівненська область,2022-03-19 20:36:25+00:00,2022-03-19 21:30:26+00:00,False
Тернопільська область,2022-03-19 20:39:45+00:00,2022-03-19 21:46:44+00:00,False
Хмельницька область,2022-03-19 20:40:52+00:00,2022-03-19 21:36:30+00:00,False
Житомирська область,2022-03-19 20:50:22+00:00,2022-03-19 22:11:02+00:00,False
Київ,2022-03-19 21:02:23+00:00,2022-03-19 21:29:06+00:00,False
Київська область,2022-03-19 21:17:16+00:00,2022-03-19 22:12:53+00:00,False
Київ,2022-03-19 21:30:52+00:00,2022-03-19 22:09:43+00:00,False
Київ,2022-03-19 23:05:18+00:00,2022-03-19 23:26:37+00:00,False
Чернігівська область,2022-03-20 02:56:27+00:00,2022-03-20 04:34:14+00:00,False
Київ,2022-03-20 02:59:29+00:00,2022-03-20 04:31:58+00:00,False
Хмельницька область,2022-03-20 03:14:45+00:00,2022-03-20 04:36:29+00:00,False
Одеська область,2022-03-20 03:20:42+00:00,2022-03-20 04:05:27+00:00,False
Вінницька область,2022-03-20 03:20:58+00:00,2022-03-20 04:31:28+00:00,False
Житомирська область,2022-03-20 03:25:15+00:00,2022-03-20 04:33:28+00:00,False
Черкаська область,2022-03-20 03:25:41+00:00,2022-03-20 04:31:49+00:00,False
Волинська область,2022-03-20 03:25:59+00:00,2022-03-20 04:35:43+00:00,False
Рівненська область,2022-03-20 03:26:33+00:00,2022-03-20 04:34:30+00:00,False
Дніпропетровська область,2022-03-20 03:26:43+00:00,2022-03-20 04:27:54+00:00,False
Івано-Франківська область,2022-03-20 03:27:20+00:00,2022-03-20 04:33:35+00:00,False
Львівська область,2022-03-20 03:27:40+00:00,2022-03-20 04:35:33+00:00,False
Київська область,2022-03-20 03:27:49+00:00,2022-03-20 04:41:40+00:00,False
Запорізька область,2022-03-20 03:31:17+00:00,2022-03-20 04:29:21+00:00,False
Харківська область,2022-03-20 03:32:06+00:00,2022-03-20 04:30:57+00:00,False
Кіровоградська область,2022-03-20 03:32:20+00:00,2022-03-20 04:32:17+00:00,False
Полтавська область,2022-03-20 03:33:23+00:00,2022-03-20 04:31:39+00:00,False
Тернопільська область,2022-03-20 03:33:38+00:00,2022-03-20 04:37:52+00:00,False
Миколаївська область,2022-03-20 03:38:42+00:00,2022-03-20 04:36:38+00:00,False
Сумська область,2022-03-20 03:39:25+00:00,2022-03-20 04:31:16+00:00,False
Кіровоградська область,2022-03-20 04:40:04+00:00,2022-03-20 05:08:34+00:00,False
Черкаська область,2022-03-20 04:40:04+00:00,2022-03-20 05:08:34+00:00,False
Київ,2022-03-20 09:31:22+00:00,2022-03-20 10:55:16+00:00,False
Вінницька область,2022-03-20 09:34:56+00:00,2022-03-20 10:15:19+00:00,False
Черкаська область,2022-03-20 09:36:50+00:00,2022-03-20 10:16:44+00:00,False
Житомирська область,2022-03-20 09:38:16+00:00,2022-03-20 10:16:31+00:00,False
Чернігівська область,2022-03-20 09:42:05+00:00,2022-03-20 10:09:36+00:00,False
Житомирська область,2022-03-20 11:25:17+00:00,2022-03-20 12:48:17+00:00,False
Рівненська область,2022-03-20 12:05:43+00:00,2022-03-20 12:44:17+00:00,False
Волинська область,2022-03-20 12:06:15+00:00,2022-03-20 12:46:50+00:00,False
Тернопільська область,2022-03-20 12:08:39+00:00,2022-03-20 12:50:30+00:00,False
Хмельницька область,2022-03-20 12:29:18+00:00,2022-03-20 12:39:53+00:00,False
Житомирська область,2022-03-20 14:08:02+00:00,2022-03-20 14:23:27+00:00,False
Дніпропетровська область,2022-03-20 14:30:59+00:00,2022-03-20 15:21:14+00:00,False
Полтавська область,2022-03-20 14:31:30+00:00,2022-03-20 15:00:37+00:00,False
Київ,2022-03-20 14:32:52+00:00,2022-03-20 15:00:20+00:00,False
Вінницька область,2022-03-20 14:38:09+00:00,2022-03-20 15:03:47+00:00,False
Дніпропетровська область,2022-03-20 16:36:57+00:00,2022-03-20 17:02:37+00:00,False
Запорізька область,2022-03-20 16:45:14+00:00,2022-03-20 17:16:06+00:00,False
Чернігівська область,2022-03-20 16:48:24+00:00,2022-03-20 17:06:17+00:00,False
Житомирська область,2022-03-20 16:50:06+00:00,2022-03-20 17:24:02+00:00,False
Сумська область,2022-03-20 18:32:12+00:00,2022-03-20 22:03:20+00:00,False
Житомирська область,2022-03-20 18:49:12+00:00,2022-03-20 22:07:05+00:00,False
Харківська область,2022-03-20 18:50:46+00:00,2022-03-20 19:36:30+00:00,False
Чернігівська область,2022-03-20 19:14:59+00:00,2022-03-20 19:44:59+00:00,True
Київ,2022-03-20 19:18:26+00:00,2022-03-20 22:05:51+00:00,False
Харківська область,2022-03-20 22:02:44+00:00,2022-03-20 23:28:15+00:00,False
Сумська область,2022-03-20 22:04:01+00:00,2022-03-20 23:19:24+00:00,False
Полтавська область,2022-03-20 22:12:37+00:00,2022-03-20 22:35:19+00:00,False
Хмельницька область,2022-03-20 23:32:13+00:00,2022-03-21 00:38:33+00:00,False
Київ,2022-03-20 23:32:42+00:00,2022-03-21 00:17:30+00:00,False
Львівська область,2022-03-20 23:32:58+00:00,2022-03-21 00:47:48+00:00,False
Рівненська область,2022-03-20 23:35:45+00:00,2022-03-21 00:44:27+00:00,False
Волинська область,2022-03-20 23:35:52+00:00,2022-03-21 00:46:07+00:00,False
Тернопільська область,2022-03-20 23:37:17+00:00,2022-03-21 00:50:10+00:00,False
Полтавська область,2022-03-20 23:37:31+00:00,2022-03-21 00:19:04+00:00,False
Київська область,2022-03-20 23:50:10+00:00,2022-03-21 00:24:09+00:00,False
Івано-Франківська область,2022-03-21 00:00:17+00:00,2022-03-21 02:12:01+00:00,False
Житомирська область,2022-03-21 02:55:46+00:00,2022-03-21 04:09:06+00:00,False
Київ,2022-03-21 02:56:12+00:00,2022-03-21 04:07:19+00:00,False
Київська область,2022-03-21 03:10:03+00:00,2022-03-21 04:19:52+00:00,False
Одеська область,2022-03-21 03:43:17+00:00,2022-03-21 05:17:29+00:00,False
Миколаївська область,2022-03-21 03:43:31+00:00,2022-03-21 05:51:48+00:00,False
Волинська область,2022-03-21 03:46:17+00:00,2022-03-21 04:09:12+00:00,False
Рівненська область,2022-03-21 03:47:07+00:00,2022-03-21 04:08:24+00:00,False
Тернопільська область,2022-03-21 03:49:50+00:00,2022-03-21 04:12:48+00:00,False
Вінницька область,2022-03-21 04:05:28+00:00,2022-03-21 04:45:00+00:00,False
Черкаська область,2022-03-21 04:06:04+00:00,2022-03-21 04:36:04+00:00,True
Кіровоградська область,2022-03-21 04:06:58+00:00,2022-03-21 05:03:19+00:00,False
Чернігівська область,2022-03-21 04:36:12+00:00,2022-03-21 05:06:12+00:00,True
Київ,2022-03-21 04:49:24+00:00,2022-03-21 05:44:43+00:00,False
Полтавська область,2022-03-21 04:52:02+00:00,2022-03-21 05:47:57+00:00,False
Харківська область,2022-03-21 04:52:13+00:00,2022-03-21 05:50:28+00:00,False
Житомирська область,2022-03-21 04:52:44+00:00,2022-03-21 05:46:57+00:00,False
Рівненська область,2022-03-21 04:53:17+00:00,2022-03-21 05:47:57+00:00,False
Черкаська область,2022-03-21 04:53:18+00:00,2022-03-21 05:03:19+00:00,False
Львівська область,2022-03-21 04:53:30+00:00,2022-03-21 05:43:30+00:00,False
Волинська область,2022-03-21 04:53:59+00:00,2022-03-21 05:48:47+00:00,False
Тернопільська область,2022-03-21 04:57:03+00:00,2022-03-21 05:52:54+00:00,False
Чернігівська область,2022-03-21 05:11:20+00:00,2022-03-21 05:41:20+00:00,True
Харківська область,2022-03-21 07:01:12+00:00,2022-03-21 07:39:37+00:00,False
Житомирська область,2022-03-21 08:20:19+00:00,2022-03-21 09:45:05+00:00,False
Волинська область,2022-03-21 08:20:59+00:00,2022-03-21 09:00:34+00:00,False
Рівненська область,2022-03-21 08:21:19+00:00,2022-03-21 09:00:57+00:00,False
Хмельницька область,2022-03-21 08:24:00+00:00,2022-03-21 09:01:20+00:00,False
Тернопільська область,2022-03-21 08:24:11+00:00,2022-03-21 09:03:00+00:00,False
Вінницька область,2022-03-21 08:33:32+00:00,2022-03-21 09:40:44+00:00,False
Львівська область,2022-03-21 08:40:01+00:00,2022-03-21 09:01:36+00:00,False
Київ,2022-03-21 08:41:45+00:00,2022-03-21 09:43:38+00:00,False
Черкаська область,2022-03-21 08:43:35+00:00,2022-03-21 09:45:21+00:00,False
Чернігівська область,2022-03-21 08:44:38+00:00,2022-03-21 10:05:38+00:00,False
Київська область,2022-03-21 08:48:07+00:00,2022-03-21 09:49:22+00:00,False
Полтавська область,2022-03-21 08:48:31+00:00,2022-03-21 09:48:22+00:00,False
Рівненська область,2022-03-21 09:14:21+00:00,2022-03-21 09:42:17+00:00,False
Хмельницька область,2022-03-21 09:14:28+00:00,2022-03-21 09:43:22+00:00,False
Волинська область,2022-03-21 09:14:37+00:00,2022-03-21 09:43:30+00:00,False
Івано-Франківська область,2022-03-21 09:16:03+00:00,2022-03-21 09:45:43+00:00,False
Львівська область,2022-03-21 09:16:14+00:00,2022-03-21 09:44:58+00:00,False
Тернопільська область,2022-03-21 09:17:59+00:00,2022-03-21 09:45:50+00:00,False
Харківська область,2022-03-21 10:20:39+00:00,2022-03-21 10:30:27+00:00,False
Одеська область,2022-03-21 10:41:31+00:00,2022-03-21 11:10:26+00:00,False
Миколаївська область,2022-03-21 10:43:03+00:00,2022-03-21 11:46:12+00:00,False
Вінницька область,2022-03-21 10:44:12+00:00,2022-03-21 11:00:58+00:00,False
Київ,2022-03-21 10:44:58+00:00,2022-03-21 13:39:36+00:00,False
Дніпропетровська область,2022-03-21 10:46:47+00:00,2022-03-21 11:02:02+00:00,False
Кіровоградська область,2022-03-21 10:48:28+00:00,2022-03-21 13:32:51+00:00,False
Черкаська область,2022-03-21 10:48:52+00:00,2022-03-21 10:54:37+00:00,False
Запорізька область,2022-03-21 10:50:07+00:00,2022-03-21 11:09:44+00:00,False
Київська область,2022-03-21 10:52:36+00:00,2022-03-21 12:24:18+00:00,False
Черкаська область,2022-03-21 10:54:51+00:00,2022-03-21 11:03:41+00:00,False
Харківська область,2022-03-21 11:16:04+00:00,2022-03-21 11:35:06+00:00,False
Житомирська область,2022-03-21 11:21:39+00:00,2022-03-21 12:19:09+00:00,False
Вінницька область,2022-03-21 11:52:32+00:00,2022-03-21 12:20:17+00:00,False
Кіровоградська область,2022-03-21 13:51:07+00:00,2022-03-21 16:58:19+00:00,False
Київ,2022-03-21 14:13:28+00:00,2022-03-21 16:56:37+00:00,False
Вінницька область,2022-03-21 14:14:12+00:00,2022-03-21 16:56:49+00:00,False
Житомирська область,2022-03-21 14:14:19+00:00,2022-03-21 16:57:22+00:00,False
Полтавська область,2022-03-21 14:14:25+00:00,2022-03-21 16:57:00+00:00,False
Хмельницька область,2022-03-21 14:14:33+00:00,2022-03-21 16:57:09+00:00,False
Дніпропетровська область,2022-03-21 14:14:41+00:00,2022-03-21 16:22:43+00:00,False
Волинська область,2022-03-21 14:14:46+00:00,2022-03-21 17:00:47+00:00,False
Івано-Франківська область,2022-03-21 14:15:37+00:00,2022-03-21 17:03:31+00:00,False
Рівненська область,2022-03-21 14:15:45+00:00,2022-03-21 16:58:03+00:00,False
Черкаська область,2022-03-21 14:16:00+00:00,2022-03-21 16:57:37+00:00,False
Чернівецька область,2022-03-21 14:16:04+00:00,2022-03-21 17:12:00+00:00,False
Харківська область,2022-03-21 14:16:16+00:00,2022-03-21 16:59:51+00:00,False
Львівська область,2022-03-21 14:16:33+00:00,2022-03-21 17:00:07+00:00,False
Одеська область,2022-03-21 14:16:39+00:00,2022-03-21 16:59:10+00:00,False
Закарпатська область,2022-03-21 14:17:51+00:00,2022-03-21 16:59:40+00:00,False
Київська область,2022-03-21 14:18:35+00:00,2022-03-21 17:02:33+00:00,False
Миколаївська область,2022-03-21 14:18:41+00:00,2022-03-21 17:01:37+00:00,False
Чернігівська область,2022-03-21 14:20:06+00:00,2022-03-21 17:14:41+00:00,False
Запорізька область,2022-03-21 14:20:15+00:00,2022-03-21 17:00:37+00:00,False
Сумська область,2022-03-21 14:20:21+00:00,2022-03-21 17:00:24+00:00,False
Тернопільська область,2022-03-21 14:20:33+00:00,2022-03-21 17:03:49+00:00,False
Дніпропетровська область,2022-03-21 16:30:39+00:00,2022-03-21 16:58:59+00:00,False
Рівненська область,2022-03-21 17:38:22+00:00,2022-03-21 17:58:38+00:00,False
Волинська область,2022-03-21 17:38:45+00:00,2022-03-21 17:58:48+00:00,False
Тернопільська область,2022-03-21 17:41:36+00:00,2022-03-21 18:01:34+00:00,False
Хмельницька область,2022-03-21 17:42:29+00:00,2022-03-21 19:03:56+00:00,False
Житомирська область,2022-03-21 17:46:30+00:00,2022-03-21 19:03:46+00:00,False
Київ,2022-03-21 17:48:01+00:00,2022-03-21 19:04:04+00:00,False
Вінницька область,2022-03-21 17:49:39+00:00,2022-03-21 18:00:22+00:00,False
Донецька область,2022-03-21 18:07:31+00:00,2022-03-21 18:12:40+00:00,False
Харківська область,2022-03-21 19:03:39+00:00,2022-03-21 19:55:13+00:00,False
Кіровоградська область,2022-03-21 19:52:39+00:00,2022-03-21 20:46:29+00:00,False
Київ,2022-03-21 21:30:29+00:00,2022-03-21 22:17:39+00:00,False
Київська область,2022-03-21 21:37:31+00:00,2022-03-21 22:22:44+00:00,False
Одеська область,2022-03-21 22:24:26+00:00,2022-03-21 22:42:11+00:00,False
Київ,2022-03-22 02:34:15+00:00,2022-03-22 03:16:30+00:00,False
Київська область,2022-03-22 02:42:02+00:00,2022-03-22 03:21:13+00:00,False
Вінницька область,2022-03-22 02:52:34+00:00,2022-03-22 03:14:54+00:00,False
Харківська область,2022-03-22 03:30:05+00:00,2022-03-22 04:23:55+00:00,False
Київ,2022-03-22 04:13:52+00:00,2022-03-22 04:43:52+00:00,True
Житомирська область,2022-03-22 04:15:30+00:00,2022-03-22 06:19:06+00:00,False
Київська область,2022-03-22 04:22:24+00:00,2022-03-22 06:21:58+00:00,False
Вінницька область,2022-03-22 04:48:35+00:00,2022-03-22 06:17:57+00:00,False
Дніпропетровська область,2022-03-22 04:51:26+00:00,2022-03-22 06:24:47+00:00,False
Полтавська область,2022-03-22 04:52:06+00:00,2022-03-22 06:20:11+00:00,False
Київ,2022-03-22 04:52:58+00:00,2022-03-22 06:17:18+00:00,False
Хмельницька область,2022-03-22 04:53:17+00:00,2022-03-22 06:21:20+00:00,False
Черкаська область,2022-03-22 04:53:23+00:00,2022-03-22 06:20:27+00:00,False
Кіровоградська область,2022-03-22 04:53:29+00:00,2022-03-22 06:19:30+00:00,False
Миколаївська область,2022-03-22 04:53:35+00:00,2022-03-22 06:27:50+00:00,False
Рівненська область,2022-03-22 04:53:42+00:00,2022-03-22 06:22:35+00:00,False
Запорізька область,2022-03-22 04:54:07+00:00,2022-03-22 06:44:43+00:00,False
Волинська область,2022-03-22 04:54:14+00:00,2022-03-22 06:23:59+00:00,False
Івано-Франківська область,2022-03-22 04:54:24+00:00,2022-03-22 06:20:43+00:00,False
Харківська область,2022-03-22 04:54:38+00:00,2022-03-22 06:31:52+00:00,False
Одеська область,2022-03-22 04:54:46+00:00,2022-03-22 06:23:45+00:00,False
Чернівецька область,2022-03-22 04:55:12+00:00,2022-03-22 06:25:40+00:00,False
Львівська область,2022-03-22 04:55:25+00:00,2022-03-22 06:21:05+00:00,False
Закарпатська область,2022-03-22 04:55:54+00:00,2022-03-22 06:28:59+00:00,False
Сумська область,2022-03-22 04:57:18+00:00,2022-03-22 06:21:45+00:00,False
Тернопільська область,2022-03-22 04:57:46+00:00,2022-03-22 06:25:16+00:00,False
Чернігівська область,2022-03-22 05:33:13+00:00,2022-03-22 06:03:13+00:00,True
Київ,2022-03-22 06:34:05+00:00,2022-03-22 07:09:20+00:00,False
Кіровоградська область,2022-03-22 06:37:51+00:00,2022-03-22 07:09:44+00:00,False
Черкаська область,2022-03-22 06:38:07+00:00,2022-03-22 07:12:50+00:00,False
Полтавська область,2022-03-22 06:38:27+00:00,2022-03-22 07:10:52+00:00,False
Сумська область,2022-03-22 07:58:36+00:00,2022-03-22 08:28:36+00:00,True
Київ,2022-03-22 08:47:18+00:00,2022-03-22 09:57:09+00:00,False
Київська область,2022-03-22 09:07:03+00:00,2022-03-22 10:02:55+00:00,False
Чернігівська область,2022-03-22 09:07:07+00:00,2022-03-22 12:33:28+00:00,False
Миколаївська область,2022-03-22 10:04:05+00:00,2022-03-22 10:41:31+00:00,False
Київ,2022-03-22 10:05:49+00:00,2022-03-22 10:35:49+00:00,True
Харківська область,2022-03-22 10:22:50+00:00,2022-03-22 10:27:51+00:00,False
Київ,2022-03-22 10:44:46+00:00,2022-03-22 12:31:15+00:00,False
Вінницька область,2022-03-22 10:46:50+00:00,2022-03-22 12:02:41+00:00,False
Житомирська область,2022-03-22 10:50:25+00:00,2022-03-22 12:32:35+00:00,False
Дніпропетровська область,2022-03-22 10:57:09+00:00,2022-03-22 12:25:35+00:00,False
Черкаська область,2022-03-22 11:10:20+00:00,2022-03-22 12:32:56+00:00,False
Одеська область,2022-03-22 11:17:16+00:00,2022-03-22 11:57:40+00:00,False
Волинська область,2022-03-22 11:20:59+00:00,2022-03-22 11:37:14+00:00,False
Хмельницька область,2022-03-22 11:21:05+00:00,2022-03-22 11:43:27+00:00,False
Івано-Франківська область,2022-03-22 11:21:26+00:00,2022-03-22 11:54:30+00:00,False
Рівненська область,2022-03-22 11:22:10+00:00,2022-03-22 11:36:26+00:00,False
Львівська область,2022-03-22 11:23:28+00:00,2022-03-22 11:36:13+00:00,False
Тернопільська область,2022-03-22 11:24:20+00:00,2022-03-22 11:40:04+00:00,False
Чернівецька область,2022-03-22 11:26:54+00:00,2022-03-22 11:55:54+00:00,False
Харківська область,2022-03-22 12:07:49+00:00,2022-03-22 12:32:44+00:00,False
Дніпропетровська область,2022-03-22 12:37:28+00:00,2022-03-22 14:35:32+00:00,False
Запорізька область,2022-03-22 12:43:04+00:00,2022-03-22 14:33:06+00:00,False
Харківська область,2022-03-22 13:13:23+00:00,2022-03-22 14:36:23+00:00,False
Вінницька область,2022-03-22 13:13:56+00:00,2022-03-22 14:34:39+00:00,False
Київ,2022-03-22 13:16:16+00:00,2022-03-22 14:30:04+00:00,False
Миколаївська область,2022-03-22 13:16:30+00:00,2022-03-22 15:01:19+00:00,False
Полтавська область,2022-03-22 13:16:45+00:00,2022-03-22 14:31:32+00:00,False
Хмельницька область,2022-03-22 13:16:57+00:00,2022-03-22 14:31:24+00:00,False
Волинська область,2022-03-22 13:17:02+00:00,2022-03-22 14:30:47+00:00,False
Івано-Франківська область,2022-03-22 13:17:08+00:00,2022-03-22 14:31:11+00:00,False
Львівська область,2022-03-22 13:17:27+00:00,2022-03-22 14:31:48+00:00,False
Одеська область,2022-03-22 13:17:45+00:00,2022-03-22 14:59:19+00:00,False
Кіровоградська область,2022-03-22 13:17:55+00:00,2022-03-22 14:31:41+00:00,False
Рівненська область,2022-03-22 13:18:35+00:00,2022-03-22 14:33:37+00:00,False
Чернівецька область,2022-03-22 13:18:51+00:00,2022-03-22 14:33:13+00:00,False
Закарпатська область,2022-03-22 13:18:57+00:00,2022-03-22 14:32:58+00:00,False
Сумська область,2022-03-22 13:19:28+00:00,2022-03-22 14:33:57+00:00,False
Черкаська область,2022-03-22 13:19:46+00:00,2022-03-22 14:31:06+00:00,False
Житомирська область,2022-03-22 13:20:40+00:00,2022-03-22 14:30:57+00:00,False
Київська область,2022-03-22 13:20:59+00:00,2022-03-22 14:34:52+00:00,False
Тернопільська область,2022-03-22 13:21:44+00:00,2022-03-22 14:41:15+00:00,False
Донецька область,2022-03-22 13:21:52+00:00,2022-03-22 17:11:47+00:00,False
Харківська область,2022-03-22 15:02:04+00:00,2022-03-22 15:11:40+00:00,False
Вінницька область,2022-03-22 15:31:13+00:00,2022-03-22 15:47:36+00:00,False
Київ,2022-03-22 15:31:31+00:00,2022-03-22 17:47:28+00:00,False
Житомирська область,2022-03-22 15:31:41+00:00,2022-03-22 17:48:04+00:00,False
Волинська область,2022-03-22 15:32:41+00:00,2022-03-22 17:48:34+00:00,False
Полтавська область,2022-03-22 15:32:52+00:00,2022-03-22 17:47:55+00:00,False
Хмельницька область,2022-03-22 15:33:01+00:00,2022-03-22 17:47:45+00:00,False
Черкаська область,2022-03-22 15:33:11+00:00,2022-03-22 17:49:06+00:00,False
Івано-Франківська область,2022-03-22 15:33:19+00:00,2022-03-22 17:52:07+00:00,False
Закарпатська область,2022-03-22 15:33:26+00:00,2022-03-22 17:49:31+00:00,False
Кіровоградська область,2022-03-22 15:33:40+00:00,2022-03-22 17:51:05+00:00,False
Миколаївська область,2022-03-22 15:33:46+00:00,2022-03-22 17:49:43+00:00,False
Харківська область,2022-03-22 15:33:50+00:00,2022-03-22 17:45:21+00:00,False
Чернівецька область,2022-03-22 15:34:00+00:00,2022-03-22 17:49:58+00:00,False
Дніпропетровська область,2022-03-22 15:34:05+00:00,2022-03-22 17:46:16+00:00,False
Рівненська область,2022-03-22 15:34:11+00:00,2022-03-22 17:49:22+00:00,False
Запорізька область,2022-03-22 15:35:33+00:00,2022-03-22 16:39:10+00:00,False
Одеська область,2022-03-22 15:35:40+00:00,2022-03-22 17:48:46+00:00,False
Київська область,2022-03-22 15:36:03+00:00,2022-03-22 17:52:38+00:00,False
Тернопільська область,2022-03-22 15:37:19+00:00,2022-03-22 17:55:44+00:00,False
Сумська область,2022-03-22 15:39:08+00:00,2022-03-22 17:55:35+00:00,False
Львівська область,2022-03-22 15:42:55+00:00,2022-03-22 17:50:39+00:00,False
Чернігівська область,2022-03-22 15:43:22+00:00,2022-03-22 16:13:22+00:00,True
Чернігівська область,2022-03-22 16:43:56+00:00,2022-03-22 17:08:28+00:00,False
Вінницька область,2022-03-22 16:49:16+00:00,2022-03-22 17:43:25+00:00,False
Харківська область,2022-03-22 18:15:40+00:00,2022-03-22 18:22:55+00:00,False
Рівненська область,2022-03-22 18:21:35+00:00,2022-03-22 18:57:26+00:00,False
Волинська область,2022-03-22 18:21:43+00:00,2022-03-22 18:58:24+00:00,False
Тернопільська область,2022-03-22 18:23:39+00:00,2022-03-22 19:02:18+00:00,False
Вінницька область,2022-03-22 18:26:23+00:00,2022-03-22 19:07:09+00:00,False
Київ,2022-03-22 18:27:24+00:00,2022-03-22 19:07:32+00:00,False
Житомирська область,2022-03-22 18:28:41+00:00,2022-03-22 19:08:36+00:00,False
Полтавська область,2022-03-22 18:28:48+00:00,2022-03-22 19:08:46+00:00,False
Хмельницька область,2022-03-22 18:28:55+00:00,2022-03-22 19:08:28+00:00,False
Черкаська область,2022-03-22 18:29:57+00:00,2022-03-22 19:08:55+00:00,False
Чернівецька область,2022-03-22 18:30:05+00:00,2022-03-22 19:09:11+00:00,False
Івано-Франківська область,2022-03-22 18:30:13+00:00,2022-03-22 19:10:01+00:00,False
Кіровоградська область,2022-03-22 18:30:21+00:00,2022-03-22 19:09:34+00:00,False
Харківська область,2022-03-22 18:30:28+00:00,2022-03-22 19:10:08+00:00,False
Львівська область,2022-03-22 18:30:47+00:00,2022-03-22 19:11:16+00:00,False
Дніпропетровська область,2022-03-22 18:30:56+00:00,2022-03-22 19:11:06+00:00,False
Миколаївська область,2022-03-22 18:31:07+00:00,2022-03-22 19:10:21+00:00,False
Закарпатська область,2022-03-22 18:31:25+00:00,2022-03-22 19:11:23+00:00,False
Одеська область,2022-03-22 18:31:34+00:00,2022-03-22 19:13:55+00:00,False
Запорізька область,2022-03-22 18:32:40+00:00,2022-03-22 19:10:32+00:00,False
Сумська область,2022-03-22 18:32:49+00:00,2022-03-22 19:13:44+00:00,False
Київська область,2022-03-22 18:33:33+00:00,2022-03-22 19:11:50+00:00,False
Запорізька область,2022-03-22 20:56:54+00:00,2022-03-22 21:45:29+00:00,False
Житомирська область,2022-03-22 21:08:18+00:00,2022-03-22 21:44:47+00:00,False
Кіровоградська область,2022-03-23 00:32:25+00:00,2022-03-23 00:52:33+00:00,False
Дніпропетровська область,2022-03-23 00:35:32+00:00,2022-03-23 00:47:27+00:00,False
Миколаївська область,2022-03-23 00:44:47+00:00,2022-03-23 01:16:50+00:00,False
Харківська область,2022-03-23 02:46:03+00:00,2022-03-23 02:57:40+00:00,False
Житомирська область,2022-03-23 03:21:00+00:00,2022-03-23 04:20:54+00:00,False
Кіровоградська область,2022-03-23 03:30:34+00:00,2022-03-23 04:07:14+00:00,False
Дніпропетровська область,2022-03-23 03:48:00+00:00,2022-03-23 04:31:54+00:00,False
Харківська область,2022-03-23 03:49:40+00:00,2022-03-23 04:19:29+00:00,False
Запорізька область,2022-03-23 03:50:38+00:00,2022-03-23 04:33:47+00:00,False
Полтавська область,2022-03-23 03:50:46+00:00,2022-03-23 06:15:15+00:00,False
Донецька область,2022-03-23 03:54:38+00:00,2022-03-23 04:34:36+00:00,False
Сумська область,2022-03-23 04:03:19+00:00,2022-03-23 04:37:54+00:00,False
Київ,2022-03-23 04:45:55+00:00,2022-03-23 05:49:20+00:00,False
Житомирська область,2022-03-23 04:46:57+00:00,2022-03-23 05:51:22+00:00,False
Київська область,2022-03-23 04:51:11+00:00,2022-03-23 05:54:07+00:00,False
Одеська область,2022-03-23 05:31:36+00:00,2022-03-23 05:58:25+00:00,False
Миколаївська область,2022-03-23 05:31:37+00:00,2022-03-23 05:57:28+00:00,False
Київ,2022-03-23 08:55:35+00:00,2022-03-23 09:53:33+00:00,False
Житомирська область,2022-03-23 08:55:41+00:00,2022-03-23 09:53:41+00:00,False
Київська область,2022-03-23 08:58:49+00:00,2022-03-23 09:56:38+00:00,False
Чернігівська область,2022-03-23 09:00:08+00:00,2022-03-23 09:30:08+00:00,True
Харківська область,2022-03-23 09:18:48+00:00,2022-03-23 09:30:57+00:00,False
Київ,2022-03-23 10:20:33+00:00,2022-03-23 11:33:55+00:00,False
Вінницька область,2022-03-23 10:43:25+00:00,2022-03-23 11:30:56+00:00,False
Житомирська область,2022-03-23 10:49:09+00:00,2022-03-23 11:34:51+00:00,False
Миколаївська область,2022-03-23 10:50:31+00:00,2022-03-23 11:37:10+00:00,False
Запорізька область,2022-03-23 10:58:52+00:00,2022-03-23 11:20:03+00:00,False
Одеська область,2022-03-23 11:06:35+00:00,2022-03-23 12:10:45+00:00,False
Житомирська область,2022-03-23 12:06:15+00:00,2022-03-23 13:33:29+00:00,False
Чернігівська область,2022-03-23 12:07:12+00:00,2022-03-23 13:34:45+00:00,False
Київ,2022-03-23 12:08:56+00:00,2022-03-23 13:02:49+00:00,False
Черкаська область,2022-03-23 12:43:56+00:00,2022-03-23 16:01:21+00:00,False
Харківська область,2022-03-23 14:27:36+00:00,2022-03-23 15:55:17+00:00,False
Київ,2022-03-23 16:38:33+00:00,2022-03-23 18:34:35+00:00,False
Київська область,2022-03-23 16:45:32+00:00,2022-03-23 18:39:44+00:00,False
Житомирська область,2022-03-23 16:45:41+00:00,2022-03-23 18:40:14+00:00,False
